# parsed arguments: Namespace(benchmark='Qd9b30', dsl='meta_visqa', skeletons='visqa_normal', strategy='TaPas_C', fallback='auto', timeout=300, mode='full', expected_only=False)
# loading benchmark...
# table keywords: {'475', '60.83334', 'svansota', 'red', '462', '55.1', '46.3', '88.76666', '34.93333', '61.46667', '47.93333', 'wisconsin', '90.4', 'teal', '85.76667', '82.33334', '50.4', 'trebi', '51.53334', '44.83334', 'rapids', 'manchuria', '55.53334', '92.93333', '63.9', 'morris', '55.26666', '61.8', '54.66667', 'yellow', '87.63333', '85.83333', 'duluth', '55.13334', '84.59999', 'variety', '48.76667', '76.23333', 'color', 'blue', 'no.', '61.1', 'grand', '77.36667', '51.63334', '79.09999', '56.3', 'peatland', '116.96667', '60.43333', 'sum', 'university', '64.96666', '457', '100.3', '110.4667', '79.86666', '113.0666', '38', '62.16667', 'yield', '65.63333', '62.56667', '76.63334', '72.9', '66.83333', '88.03334', 'waseca', '53.9', '73.39999', 'velvet', 'crookston', '77.3', 'glabron', '80.0', '50.6', 'farm', 'orange', '63.36667', 'site', 'green', '73.06667', '66.7', '64.53333', '43.56666', '60.8', '72.23334', '64.3', '60.93333', '69.70001'}
# input type: [dtype('O'), dtype('O'), dtype('float64'), dtype('O')]
# input is:
             variety             site  Sum of yield   color
# (t=19.23) fallback i=14, candidate=[{'ANSWER': 53.9}]
  # found 0 program(s)
# (t=20.23) fallback i=15, candidate=[{'ANSWER': 54.66667}]
  # found 0 program(s)
# (t=21.21) fallback i=16, candidate=[{'ANSWER': 55.1}]
  # found 0 program(s)
# (t=22.18) fallback i=17, candidate=[{'ANSWER': 55.13334}]
  # found 0 program(s)
# (t=23.14) fallback i=18, candidate=[{'ANSWER': 55.26666}]
  # found 0 program(s)
# (t=24.11) fallback i=19, candidate=[{'ANSWER': 55.53334}]
  # found 0 program(s)
# (t=25.08) fallback i=20, candidate=[{'ANSWER': 56.3}]
  # found 0 program(s)
# (t=26.04) fallback i=21, candidate=[{'ANSWER': 60.43333}]
  # found 0 program(s)
# (t=27.02) fallback i=22, candidate=[{'ANSWER': 60.8}]
  # found 0 program(s)
# (t=28.00) fallback i=23, candidate=[{'ANSWER': 60.83334}]
  # found 0 program(s)
# (t=28.98) fallback i=24, candidate=[{'ANSWER': 60.93333}]
  # found 0 program(s)
# (t=29.95) fallback i=25, candidate=[{'ANSWER': 61.1}]
  # found 0 program(s)
# (t=30.92) fallback i=26, candidate=[{'ANSWER': 61.46667}]
  # found 0 program(s)
# (t=31.87) fallback i=27, candidate=[{'ANSWER': 61.8}]
  # found 0 program(s)
# (t=32.83) fallback i=28, candidate=[{'ANSWER': 62.16667}]
  # found 0 program(s)
# (t=33.77) fallback i=29, candidate=[{'ANSWER': 62.56667}]
  # found 0 program(s)
# (t=34.71) fallback i=30, candidate=[{'ANSWER': 63.36667}]
  # found 0 program(s)
# (t=35.66) fallback i=31, candidate=[{'ANSWER': 63.9}]
  # found 0 program(s)
# (t=36.62) fallback i=32, candidate=[{'ANSWER': 64.3}]
  # found 0 program(s)
# (t=37.59) fallback i=33, candidate=[{'ANSWER': 64.53333}]
  # found 0 program(s)
# (t=38.55) fallback i=34, candidate=[{'ANSWER': 64.96666}]
  # found 0 program(s)
# (t=39.51) fallback i=35, candidate=[{'ANSWER': 65.63333}]
  # found 0 program(s)
# (t=40.49) fallback i=36, candidate=[{'ANSWER': 66.7}]
  # found 0 program(s)
# (t=41.44) fallback i=37, candidate=[{'ANSWER': 66.83333}]
  # found 0 program(s)
# (t=42.39) fallback i=38, candidate=[{'ANSWER': 69.70001}]
  # found 0 program(s)
# (t=43.33) fallback i=39, candidate=[{'ANSWER': 72.23334}]
  # found 0 program(s)
# (t=44.29) fallback i=40, candidate=[{'ANSWER': 72.9}]
  # found 0 program(s)
# (t=45.25) fallback i=41, candidate=[{'ANSWER': 73.06667}]
  # found 0 program(s)
# (t=46.22) fallback i=42, candidate=[{'ANSWER': 73.39999}]
  # found 0 program(s)
# (t=47.19) fallback i=43, candidate=[{'ANSWER': 76.23333}]
  # found 0 program(s)
# (t=48.16) fallback i=44, candidate=[{'ANSWER': 76.63334}]
  # found 0 program(s)
# (t=49.15) fallback i=45, candidate=[{'ANSWER': 77.3}]
  # found 0 program(s)
# (t=50.14) fallback i=46, candidate=[{'ANSWER': 77.36667}]
  # found 0 program(s)
# (t=51.13) fallback i=47, candidate=[{'ANSWER': 79.09999}]
  # found 0 program(s)
# (t=52.10) fallback i=48, candidate=[{'ANSWER': 79.86666}]
  # found 0 program(s)
# (t=53.07) fallback i=49, candidate=[{'ANSWER': 80.0}]
  # found 0 program(s)
# (t=54.02) fallback i=50, candidate=[{'ANSWER': 82.33334}]
  # found 0 program(s)
# (t=55.24) fallback i=51, candidate=[{'ANSWER': 84.59999}]
  # found 0 program(s)
# (t=56.19) fallback i=52, candidate=[{'ANSWER': 85.76667}]
  # found 0 program(s)
# (t=57.14) fallback i=53, candidate=[{'ANSWER': 85.83333}]
  # found 0 program(s)
# (t=58.09) fallback i=54, candidate=[{'ANSWER': 87.63333}]
  # found 0 program(s)
# (t=59.05) fallback i=55, candidate=[{'ANSWER': 88.03334}]
  # found 0 program(s)
# (t=60.01) fallback i=56, candidate=[{'ANSWER': 88.76666}]
  # found 0 program(s)
# (t=60.98) fallback i=57, candidate=[{'ANSWER': 90.4}]
  # found 0 program(s)
# (t=61.94) fallback i=58, candidate=[{'ANSWER': 92.93333}]
  # found 0 program(s)
# (t=62.92) fallback i=59, candidate=[{'ANSWER': 'Crookston'}]
  # found 0 program(s)
# (t=63.89) fallback i=60, candidate=[{'ANSWER': 'Duluth'}]
  # found 0 program(s)
# (t=64.85) fallback i=61, candidate=[{'ANSWER': 'Glabron'}]
  # found 0 program(s)
# (t=65.82) fallback i=62, candidate=[{'ANSWER': 'Grand Rapids'}]
  # found 0 program(s)
# (t=66.78) fallback i=63, candidate=[{'ANSWER': 'Manchuria'}]
  # found 0 program(s)
# (t=67.74) fallback i=64, candidate=[{'ANSWER': 'Morris'}]
  # found 0 program(s)
# (t=68.70) fallback i=65, candidate=[{'ANSWER': 'No. 457'}]
  # found 0 program(s)
# (t=69.66) fallback i=66, candidate=[{'ANSWER': 'No. 462'}]
  # found 0 program(s)
# (t=70.65) fallback i=67, candidate=[{'ANSWER': 'No. 475'}]
  # found 0 program(s)
# (t=71.62) fallback i=68, candidate=[{'ANSWER': 'Peatland'}]
  # found 0 program(s)
# (t=72.62) fallback i=69, candidate=[{'ANSWER': 'Sum of yield'}]
  # found 0 program(s)
# (t=73.30) fallback i=70, candidate=[{'ANSWER': 'Svansota'}]
  # found 0 program(s)
# (t=74.28) fallback i=71, candidate=[{'ANSWER': 'Trebi'}]
  # found 0 program(s)
# (t=75.26) fallback i=72, candidate=[{'ANSWER': 'University Farm'}]
  # found 0 program(s)
# (t=76.24) fallback i=73, candidate=[{'ANSWER': 'Velvet'}]
  # found 0 program(s)
# (t=77.20) fallback i=74, candidate=[{'ANSWER': 'Waseca'}]
  # found 0 program(s)
# (t=78.17) fallback i=75, candidate=[{'ANSWER': 'Wisconsin No. 38'}]
  # found 0 program(s)
# (t=79.13) fallback i=76, candidate=[{'ANSWER': 'blue'}]
  # found 0 program(s)
# (t=80.10) fallback i=77, candidate=[{'ANSWER': 'color'}]
  # found 0 program(s)
# (t=80.76) fallback i=78, candidate=[{'ANSWER': 'green'}]
  # found 0 program(s)
# (t=81.74) fallback i=79, candidate=[{'ANSWER': 'orange'}]
  # found 0 program(s)
# (t=82.70) fallback i=80, candidate=[{'ANSWER': 'red'}]
  # found 0 program(s)
# (t=83.64) fallback i=81, candidate=[{'ANSWER': 'site'}]
  # found 0 program(s)
# (t=84.30) fallback i=82, candidate=[{'ANSWER': 'teal'}]
  # found 0 program(s)
# (t=85.24) fallback i=83, candidate=[{'ANSWER': 'variety'}]
  # found 0 program(s)
# (t=85.90) fallback i=84, candidate=[{'ANSWER': 'yellow'}]
  # found 0 program(s)
# ====> fallback strategy (original) is triggered
# ====> use the original TaPas output as answer, which is: ['green']

# ========== review report ========== #
