# parsed arguments: Namespace(benchmark='Q73ae0', dsl='meta_visqa', skeletons='visqa_normal', strategy='TaPas_C', fallback='auto', timeout=300, mode='full', expected_only=False)
# loading benchmark...
# table keywords: {'87.63333', '55.1', '63.36667', '84.59999', 'sum', '85.76667', '43.56666', '85.83333', 'crookston', '462', 'morris', '48.76667', '73.06667', '113.0666', '110.4667', '116.96667', 'red', '73.39999', '61.1', '72.23334', '457', '47.93333', '64.96666', 'yellow', '54.66667', '62.56667', 'wisconsin', '34.93333', '55.13334', '62.16667', '51.63334', '92.93333', 'rapids', '55.26666', '55.53334', '88.76666', '77.36667', 'site', 'glabron', '44.83334', '76.23333', '82.33334', '65.63333', 'blue', '46.3', 'manchuria', '56.3', 'teal', '64.3', 'variety', 'color', '64.53333', 'farm', 'duluth', 'grand', '77.3', '72.9', '79.86666', 'waseca', '61.46667', 'yield', '63.9', '100.3', '79.09999', 'trebi', '60.83334', '90.4', '88.03334', '60.43333', '61.8', '50.6', 'no.', '66.7', '53.9', '475', 'velvet', 'green', 'university', '76.63334', '60.8', '51.53334', '66.83333', 'orange', '38', '69.70001', 'peatland', '80.0', '50.4', '60.93333', 'svansota'}
# input type: [dtype('O'), dtype('O'), dtype('float64'), dtype('O')]
# input is:
             variety             site  Sum of yield   color
# (t=22.47) fallback i=1, candidate=[{'ANSWER': 110.4667}]
  # found 0 program(s)
# (t=23.58) fallback i=2, candidate=[{'ANSWER': 113.0666}]
  # found 0 program(s)
# (t=24.67) fallback i=3, candidate=[{'ANSWER': 116.96667}]
  # found 0 program(s)
# (t=25.78) fallback i=4, candidate=[{'ANSWER': 34.93333}]
  # found 0 program(s)
# (t=27.00) fallback i=5, candidate=[{'ANSWER': 43.56666}]
  # found 0 program(s)
# (t=28.14) fallback i=6, candidate=[{'ANSWER': 44.83334}]
  # found 0 program(s)
# (t=29.24) fallback i=7, candidate=[{'ANSWER': 46.3}]
  # found 0 program(s)
# (t=30.33) fallback i=8, candidate=[{'ANSWER': 47.93333}]
  # found 0 program(s)
# (t=31.43) fallback i=9, candidate=[{'ANSWER': 48.76667}]
  # found 0 program(s)
# (t=32.53) fallback i=10, candidate=[{'ANSWER': 50.4}]
  # found 0 program(s)
# (t=33.65) fallback i=11, candidate=[{'ANSWER': 50.6}]
  # found 0 program(s)
# (t=34.76) fallback i=12, candidate=[{'ANSWER': 51.53334}]
  # found 0 program(s)
# (t=35.88) fallback i=13, candidate=[{'ANSWER': 51.63334}]
  # found 0 program(s)
# (t=37.01) fallback i=14, candidate=[{'ANSWER': 53.9}]
  # found 0 program(s)
# (t=38.14) fallback i=15, candidate=[{'ANSWER': 54.66667}]
  # found 0 program(s)
# (t=39.55) fallback i=16, candidate=[{'ANSWER': 55.1}]
  # found 0 program(s)
# (t=40.69) fallback i=17, candidate=[{'ANSWER': 55.13334}]
  # found 0 program(s)
# (t=41.82) fallback i=18, candidate=[{'ANSWER': 55.26666}]
  # found 0 program(s)
# (t=42.94) fallback i=19, candidate=[{'ANSWER': 55.53334}]
  # found 0 program(s)
# (t=44.05) fallback i=20, candidate=[{'ANSWER': 56.3}]
  # found 0 program(s)
# (t=45.16) fallback i=21, candidate=[{'ANSWER': 60.43333}]
  # found 0 program(s)
# (t=46.28) fallback i=22, candidate=[{'ANSWER': 60.8}]
  # found 0 program(s)
# (t=47.41) fallback i=23, candidate=[{'ANSWER': 60.83334}]
  # found 0 program(s)
# (t=48.52) fallback i=24, candidate=[{'ANSWER': 60.93333}]
  # found 0 program(s)
# (t=49.62) fallback i=25, candidate=[{'ANSWER': 61.1}]
  # found 0 program(s)
# (t=50.72) fallback i=26, candidate=[{'ANSWER': 61.46667}]
  # found 0 program(s)
# (t=51.81) fallback i=27, candidate=[{'ANSWER': 61.8}]
  # found 0 program(s)
# (t=52.91) fallback i=28, candidate=[{'ANSWER': 62.16667}]
  # found 0 program(s)
# (t=54.01) fallback i=29, candidate=[{'ANSWER': 62.56667}]
  # found 0 program(s)
# (t=55.11) fallback i=30, candidate=[{'ANSWER': 63.36667}]
  # found 0 program(s)
# (t=56.23) fallback i=31, candidate=[{'ANSWER': 63.9}]
  # found 0 program(s)
# (t=57.35) fallback i=32, candidate=[{'ANSWER': 64.3}]
  # found 0 program(s)
# (t=58.46) fallback i=33, candidate=[{'ANSWER': 64.53333}]
  # found 0 program(s)
# (t=59.58) fallback i=34, candidate=[{'ANSWER': 64.96666}]
  # found 0 program(s)
# (t=60.70) fallback i=35, candidate=[{'ANSWER': 65.63333}]
  # found 0 program(s)
# (t=61.81) fallback i=36, candidate=[{'ANSWER': 66.7}]
  # found 0 program(s)
# (t=62.93) fallback i=37, candidate=[{'ANSWER': 66.83333}]
  # found 0 program(s)
# (t=64.05) fallback i=38, candidate=[{'ANSWER': 69.70001}]
  # found 0 program(s)
# (t=65.18) fallback i=39, candidate=[{'ANSWER': 72.23334}]
  # found 0 program(s)
# (t=66.32) fallback i=40, candidate=[{'ANSWER': 72.9}]
  # found 0 program(s)
# (t=67.46) fallback i=41, candidate=[{'ANSWER': 73.06667}]
  # found 0 program(s)
# (t=68.61) fallback i=42, candidate=[{'ANSWER': 73.39999}]
  # found 0 program(s)
# (t=69.75) fallback i=43, candidate=[{'ANSWER': 76.23333}]
  # found 0 program(s)
# (t=70.92) fallback i=44, candidate=[{'ANSWER': 76.63334}]
  # found 0 program(s)
# (t=72.06) fallback i=45, candidate=[{'ANSWER': 77.3}]
  # found 0 program(s)
# (t=73.20) fallback i=46, candidate=[{'ANSWER': 77.36667}]
  # found 0 program(s)
# (t=74.32) fallback i=47, candidate=[{'ANSWER': 79.09999}]
  # found 0 program(s)
# (t=75.44) fallback i=48, candidate=[{'ANSWER': 79.86666}]
  # found 0 program(s)
# (t=76.58) fallback i=49, candidate=[{'ANSWER': 80.0}]
  # found 0 program(s)
# (t=77.71) fallback i=50, candidate=[{'ANSWER': 82.33334}]
  # found 0 program(s)
# (t=78.85) fallback i=51, candidate=[{'ANSWER': 84.59999}]
  # found 0 program(s)
# (t=80.00) fallback i=52, candidate=[{'ANSWER': 85.76667}]
  # found 0 program(s)
# (t=81.13) fallback i=53, candidate=[{'ANSWER': 85.83333}]
  # found 0 program(s)
# (t=82.26) fallback i=54, candidate=[{'ANSWER': 87.63333}]
  # found 0 program(s)
# (t=83.40) fallback i=55, candidate=[{'ANSWER': 88.03334}]
  # found 0 program(s)
# (t=84.53) fallback i=56, candidate=[{'ANSWER': 88.76666}]
  # found 0 program(s)
# (t=85.66) fallback i=57, candidate=[{'ANSWER': 90.4}]
  # found 0 program(s)
# (t=86.82) fallback i=58, candidate=[{'ANSWER': 92.93333}]
  # found 0 program(s)
# (t=88.27) fallback i=59, candidate=[{'ANSWER': 'Crookston'}]
  # found 0 program(s)
# (t=89.39) fallback i=60, candidate=[{'ANSWER': 'Duluth'}]
  # found 0 program(s)
# (t=90.52) fallback i=61, candidate=[{'ANSWER': 'Glabron'}]
  # found 0 program(s)
# (t=91.63) fallback i=62, candidate=[{'ANSWER': 'Grand Rapids'}]
  # found 0 program(s)
# (t=92.75) fallback i=63, candidate=[{'ANSWER': 'Manchuria'}]
  # found 0 program(s)
# (t=93.87) fallback i=64, candidate=[{'ANSWER': 'Morris'}]
  # found 0 program(s)
# (t=94.99) fallback i=65, candidate=[{'ANSWER': 'No. 457'}]
  # found 0 program(s)
# (t=96.11) fallback i=66, candidate=[{'ANSWER': 'No. 462'}]
  # found 0 program(s)
# (t=97.24) fallback i=67, candidate=[{'ANSWER': 'No. 475'}]
  # found 0 program(s)
# (t=98.40) fallback i=68, candidate=[{'ANSWER': 'Peatland'}]
  # found 0 program(s)
# (t=99.60) fallback i=69, candidate=[{'ANSWER': 'Sum of yield'}]
  # found 0 program(s)
# (t=100.48) fallback i=70, candidate=[{'ANSWER': 'Svansota'}]
  # found 0 program(s)
# (t=101.61) fallback i=71, candidate=[{'ANSWER': 'Trebi'}]
  # found 0 program(s)
# (t=102.74) fallback i=72, candidate=[{'ANSWER': 'University Farm'}]
  # found 0 program(s)
# (t=103.84) fallback i=73, candidate=[{'ANSWER': 'Velvet'}]
  # found 0 program(s)
# (t=104.96) fallback i=74, candidate=[{'ANSWER': 'Waseca'}]
  # found 0 program(s)
# (t=106.07) fallback i=75, candidate=[{'ANSWER': 'Wisconsin No. 38'}]
  # found 0 program(s)
# (t=107.19) fallback i=76, candidate=[{'ANSWER': 'blue'}]
  # found 0 program(s)
# (t=108.29) fallback i=77, candidate=[{'ANSWER': 'color'}]
  # found 0 program(s)
# (t=109.17) fallback i=78, candidate=[{'ANSWER': 'green'}]
  # found 0 program(s)
# (t=110.28) fallback i=79, candidate=[{'ANSWER': 'orange'}]
  # found 0 program(s)
# (t=111.40) fallback i=80, candidate=[{'ANSWER': 'red'}]
  # found 0 program(s)
# (t=112.52) fallback i=81, candidate=[{'ANSWER': 'site'}]
  # found 0 program(s)
# (t=113.38) fallback i=82, candidate=[{'ANSWER': 'teal'}]
  # found 0 program(s)
# (t=114.51) fallback i=83, candidate=[{'ANSWER': 'variety'}]
  # found 0 program(s)
# (t=115.38) fallback i=84, candidate=[{'ANSWER': 'yellow'}]
  # found 0 program(s)
# ====> fallback strategy (original) is triggered
# ====> use the original TaPas output as answer, which is: [145.4333]

# ========== review report ========== #
