# parsed arguments: Namespace(benchmark='Q7b29d', dsl='meta_visqa', skeletons='visqa_normal', strategy='TaPas_C', fallback='auto', timeout=300, mode='optimal-only', expected_only=False)
# loading benchmark...
# table keywords: {'66.83333', 'university', '84.59999', 'morris', '55.1', '72.9', '62.16667', '475', 'color', '64.96666', 'yield', '88.76666', 'orange', '73.06667', '47.93333', 'green', 'waseca', '61.1', 'duluth', 'wisconsin', '62.56667', '80.0', '38', '92.93333', '63.36667', '54.66667', '76.23333', '64.53333', '63.9', '55.26666', '60.83334', '46.3', 'crookston', '56.3', '76.63334', 'yellow', '55.13334', 'blue', '51.53334', 'no.', '69.70001', '100.3', '48.76667', '457', 'farm', '116.96667', 'grand', 'trebi', 'rapids', '88.03334', '77.3', '34.93333', '90.4', '77.36667', '79.86666', '72.23334', '50.6', '87.63333', '61.8', '64.3', '79.09999', 'red', 'glabron', 'variety', '85.83333', '51.63334', 'manchuria', 'svansota', '65.63333', '113.0666', '73.39999', '60.8', 'peatland', '462', '61.46667', 'teal', 'sum', '53.9', '85.76667', 'site', '82.33334', '50.4', '60.43333', 'velvet', '60.93333', '55.53334', '66.7', '44.83334', '43.56666', '110.4667'}
# input type: [dtype('O'), dtype('O'), dtype('float64'), dtype('O')]
# input is:
             variety             site  Sum of yield   color
# (t=100.16) i=18, candidate=[{'ANSWER': 'Crookston'}, {'ANSWER': 'University Farm'}]
  # found 0 program(s)
# (t=105.96) i=19, candidate=[{'ANSWER': 'University Farm'}, {'ANSWER': 'Waseca'}]
  # found 0 program(s)
# (t=111.39) i=20, candidate=[{'ANSWER': 'Duluth'}, {'ANSWER': 'University Farm'}]
  # found 0 program(s)
# (t=117.18) i=21, candidate=[{'ANSWER': 'Crookston'}, {'ANSWER': 'Morris'}, {'ANSWER': 'University Farm'}]
  # found 0 program(s)
# (t=122.61) i=22, candidate=[{'ANSWER': 'Morris'}, {'ANSWER': 'University Farm'}, {'ANSWER': 'Waseca'}]
  # found 0 program(s)
# (t=128.40) i=23, candidate=[{'ANSWER': 'Duluth'}, {'ANSWER': 'Morris'}, {'ANSWER': 'University Farm'}]
  # found 0 program(s)
# (t=133.83) i=24, candidate=[{'ANSWER': 'Crookston'}, {'ANSWER': 'University Farm'}, {'ANSWER': 'Waseca'}]
  # found 0 program(s)
# (t=139.63) i=25, candidate=[{'ANSWER': 'Crookston'}, {'ANSWER': 'Duluth'}, {'ANSWER': 'University Farm'}]
  # found 0 program(s)
# (t=145.06) i=26, candidate=[{'ANSWER': 'Duluth'}, {'ANSWER': 'University Farm'}, {'ANSWER': 'Waseca'}]
  # found 0 program(s)
# (t=150.49) i=27, candidate=[{'ANSWER': 'Morris'}]
  # found 0 program(s)
# (t=156.30) i=28, candidate=[{'ANSWER': 'Crookston'}, {'ANSWER': 'Morris'}]
  # found 0 program(s)
# (t=161.70) i=29, candidate=[{'ANSWER': 'Morris'}, {'ANSWER': 'Waseca'}]
  # found 0 program(s)
# ====> fallback strategy (retrieval) is triggered because no explanation is found so far
# ====> retrieval_values: [100.3, 110.4667, 113.0666, 116.96667, 34.93333, 43.56666, 44.83334, 46.3, 47.93333, 48.76667, 50.4, 50.6, 51.53334, 51.63334, 53.9, 54.66667, 55.1, 55.13334, 55.26666, 55.53334, 56.3, 60.43333, 60.8, 60.83334, 60.93333, 61.1, 61.46667, 61.8, 62.16667, 62.56667, 63.36667, 63.9, 64.3, 64.53333, 64.96666, 65.63333, 66.7, 66.83333, 69.70001, 72.23334, 72.9, 73.06667, 73.39999, 76.23333, 76.63334, 77.3, 77.36667, 79.09999, 79.86666, 80.0, 82.33334, 84.59999, 85.76667, 85.83333, 87.63333, 88.03334, 88.76666, 90.4, 92.93333, 'Crookston', 'Duluth', 'Glabron', 'Grand Rapids', 'Manchuria', 'Morris', 'No. 457', 'No. 462', 'No. 475', 'Peatland', 'Sum of yield', 'Svansota', 'Trebi', 'University Farm', 'Velvet', 'Waseca', 'Wisconsin No. 38', 'blue', 'color', 'green', 'orange', 'red', 'site', 'teal', 'variety', 'yellow']
# (t=167.43) fallback i=0, candidate=[{'ANSWER': 100.3}]
  # found 0 program(s)
# (t=172.83) fallback i=1, candidate=[{'ANSWER': 110.4667}]
  # found 0 program(s)
# (t=178.29) fallback i=2, candidate=[{'ANSWER': 113.0666}]
  # found 0 program(s)
# (t=184.12) fallback i=3, candidate=[{'ANSWER': 116.96667}]
  # found 49 program(s)
    # SelectCol(SelectRow0(SelectRow1(@param0, ==, 0, Wisconsin No. 38@Str), eqmax, 2), ['2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '==', 'variety', 'Wisconsin No. 38'], 'eqmax', 'Sum of yield'], ['Sum of yield']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0'], max, 2), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['variety'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0'], max, 2), eqmax, 1), ['-99'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['variety'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['1'], max, 2), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['site'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['1'], max, 2), eqmax, 1), ['-99'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['site'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['2'], max, 2), eqmax, 0), ['0'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['Sum of yield'], 'max', 'Sum of yield'], 'eqmax', 'Sum of yield'], ['Sum of yield']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['2'], max, 2), eqmax, 0), ['1'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['Sum of yield'], 'max', 'Sum of yield'], 'eqmax', 'Sum of yield'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['2'], max, 2), eqmax, 0), ['-99'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['Sum of yield'], 'max', 'Sum of yield'], 'eqmax', 'Sum of yield'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['2'], max, 2), eqmax, 0), ['-1'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['Sum of yield'], 'max', 'Sum of yield'], 'eqmax', 'Sum of yield'], ['Sum of yield']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['2'], max, 2), eqmax, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['Sum of yield'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['Sum of yield']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['2'], max, 2), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['Sum of yield'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['2'], max, 2), eqmax, 1), ['-99'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['Sum of yield'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['2'], max, 2), eqmax, 1), ['-1'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['Sum of yield'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['Sum of yield']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['3'], max, 2), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['color'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['3'], max, 2), eqmax, 1), ['-99'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['color'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], max, 2), eqmax, 2), ['2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['variety', 'site'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], max, 2), eqmax, 2), ['-99', '-1'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['variety', 'site'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '2'], max, 2), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['variety', 'Sum of yield'], 'max', 'Sum of yield'], 'eqmax', 'Sum of yield'], ['Sum of yield']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '2'], max, 2), eqmax, 1), ['2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['variety', 'Sum of yield'], 'max', 'Sum of yield'], 'eqmax', 'Sum of yield'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '2'], max, 2), eqmax, 1), ['-99', '-1'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['variety', 'Sum of yield'], 'max', 'Sum of yield'], 'eqmax', 'Sum of yield'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '2'], max, 2), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['variety', 'Sum of yield'], 'max', 'Sum of yield'], 'eqmax', 'Sum of yield'], ['Sum of yield']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '2'], max, 2), eqmax, 2), ['1'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['variety', 'Sum of yield'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['Sum of yield']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '2'], max, 2), eqmax, 2), ['2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['variety', 'Sum of yield'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '2'], max, 2), eqmax, 2), ['-99', '-1'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['variety', 'Sum of yield'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '2'], max, 2), eqmax, 2), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['variety', 'Sum of yield'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['Sum of yield']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '3'], max, 2), eqmax, 2), ['2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['variety', 'color'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '3'], max, 2), eqmax, 2), ['-99', '-1'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['variety', 'color'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['1', '2'], max, 2), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['site', 'Sum of yield'], 'max', 'Sum of yield'], 'eqmax', 'Sum of yield'], ['Sum of yield']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['1', '2'], max, 2), eqmax, 1), ['2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['site', 'Sum of yield'], 'max', 'Sum of yield'], 'eqmax', 'Sum of yield'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['1', '2'], max, 2), eqmax, 1), ['-99', '-1'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['site', 'Sum of yield'], 'max', 'Sum of yield'], 'eqmax', 'Sum of yield'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['1', '2'], max, 2), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['site', 'Sum of yield'], 'max', 'Sum of yield'], 'eqmax', 'Sum of yield'], ['Sum of yield']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['1', '2'], max, 2), eqmax, 2), ['1'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['site', 'Sum of yield'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['Sum of yield']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['1', '2'], max, 2), eqmax, 2), ['2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['site', 'Sum of yield'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['1', '2'], max, 2), eqmax, 2), ['-99', '-1'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['site', 'Sum of yield'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['1', '2'], max, 2), eqmax, 2), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['site', 'Sum of yield'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['Sum of yield']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['1', '3'], max, 2), eqmax, 2), ['2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['site', 'color'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['1', '3'], max, 2), eqmax, 2), ['-99', '-1'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['site', 'color'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['2', '3'], max, 2), eqmax, 0), ['0'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['Sum of yield', 'color'], 'max', 'Sum of yield'], 'eqmax', 'Sum of yield'], ['Sum of yield']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['2', '3'], max, 2), eqmax, 0), ['2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['Sum of yield', 'color'], 'max', 'Sum of yield'], 'eqmax', 'Sum of yield'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['2', '3'], max, 2), eqmax, 0), ['-99', '-1'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['Sum of yield', 'color'], 'max', 'Sum of yield'], 'eqmax', 'Sum of yield'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['2', '3'], max, 2), eqmax, 0), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['Sum of yield', 'color'], 'max', 'Sum of yield'], 'eqmax', 'Sum of yield'], ['Sum of yield']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['2', '3'], max, 2), eqmax, 2), ['0'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['Sum of yield', 'color'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['Sum of yield']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['2', '3'], max, 2), eqmax, 2), ['2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['Sum of yield', 'color'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['2', '3'], max, 2), eqmax, 2), ['-99', '-1'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['Sum of yield', 'color'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['COL0']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['2', '3'], max, 2), eqmax, 2), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['Sum of yield', 'color'], 'max', 'Sum of yield'], 'eqmax', 'COL0'], ['Sum of yield']]
    # Summarize(SelectRow1(@param0, ==, 0, Wisconsin No. 38@Str), max, 2)
      --> ['Summarize', ['SelectRow1', 'input@0', '==', 'variety', 'Wisconsin No. 38'], 'max', 'Sum of yield']
    # SelectCol(SelectRow0(@param0, eqmax, 2), ['2'])
      --> ['SelectCol', ['SelectRow0', 'input@0', 'eqmax', 'Sum of yield'], ['Sum of yield']]
    # Summarize(@param0, max, 2)
      --> ['Summarize', 'input@0', 'max', 'Sum of yield']
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, ==, 0, Wisconsin No. 38@Str), ==, 0, Wisconsin No. 38@Str), eqmax, 2), ['2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '==', 'variety', 'Wisconsin No. 38'], '==', 'variety', 'Wisconsin No. 38'], 'eqmax', 'Sum of yield'], ['Sum of yield']]
# (t=189.72) fallback i=4, candidate=[{'ANSWER': 34.93333}]
  # found 0 program(s)
# (t=195.48) fallback i=5, candidate=[{'ANSWER': 43.56666}]
  # found 0 program(s)
# (t=200.87) fallback i=6, candidate=[{'ANSWER': 44.83334}]
  # found 0 program(s)
# (t=206.62) fallback i=7, candidate=[{'ANSWER': 46.3}]
  # found 0 program(s)
# (t=212.03) fallback i=8, candidate=[{'ANSWER': 47.93333}]
  # found 0 program(s)
# (t=217.78) fallback i=9, candidate=[{'ANSWER': 48.76667}]
  # found 0 program(s)
# (t=223.20) fallback i=10, candidate=[{'ANSWER': 50.4}]
  # found 0 program(s)
# (t=228.59) fallback i=11, candidate=[{'ANSWER': 50.6}]
  # found 0 program(s)
# (t=234.44) fallback i=12, candidate=[{'ANSWER': 51.53334}]
  # found 0 program(s)
# (t=239.88) fallback i=13, candidate=[{'ANSWER': 51.63334}]
  # found 0 program(s)
# (t=245.63) fallback i=14, candidate=[{'ANSWER': 53.9}]
  # found 0 program(s)
# (t=251.06) fallback i=15, candidate=[{'ANSWER': 54.66667}]
  # found 0 program(s)
# (t=256.50) fallback i=16, candidate=[{'ANSWER': 55.1}]
  # found 0 program(s)
# (t=262.32) fallback i=17, candidate=[{'ANSWER': 55.13334}]
  # found 0 program(s)
# (t=267.76) fallback i=18, candidate=[{'ANSWER': 55.26666}]
  # found 0 program(s)
# (t=273.54) fallback i=19, candidate=[{'ANSWER': 55.53334}]
  # found 0 program(s)
# (t=278.93) fallback i=20, candidate=[{'ANSWER': 56.3}]
  # found 0 program(s)
# (t=284.69) fallback i=21, candidate=[{'ANSWER': 60.43333}]
  # found 0 program(s)
# (t=290.11) fallback i=22, candidate=[{'ANSWER': 60.8}]
  # found 0 program(s)
# (t=295.55) fallback i=23, candidate=[{'ANSWER': 60.83334}]
  # found 0 program(s)
---------- timeout ----------

# ========== review report ========== #
# top-1, score: 1.52, answer: [116.96667]
  # tprog: Summarize(SelectRow1(@param0, ==, 0, Wisconsin No. 38@Str), max, 2)
# top-2, score: 1.50, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, ==, 0, Wisconsin No. 38@Str), eqmax, 2), ['2'])
# top-3, score: 1.47, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, ==, 0, Wisconsin No. 38@Str), ==, 0, Wisconsin No. 38@Str), eqmax, 2), ['2'])
# top-4, score: 1.45, answer: [116.96667]
  # tprog: Summarize(@param0, max, 2)
# top-5, score: 1.40, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['1'], max, 2), eqmax, 1), ['1'])
# top-6, score: 1.40, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['1'], max, 2), eqmax, 1), ['-99'])
# top-7, score: 1.39, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], max, 2), eqmax, 2), ['2'])
# top-8, score: 1.39, answer: [116.96667]
  # tprog: SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], max, 2), eqmax, 2), ['-99', '-1'])
